aav
0.05536148324608803
-0.04994224011898041
0.17469813525676728
0.1386917069554329
0.28628875464200976
0.28371875882148745
0.4667619585990906
0.5662040472030639
0.6591480493545532
0.7106724858283997
0.7484489440917969
0.7635309934616089
0.8557877540588379
0.892063844203949
1.0055298447608900
1.1210199236869800
1.3228124320507000
1.239976978302000
1.2124589443206700
1.2901261687278700
1.4699102520942600
1.392448264360420
1.375548529624930
1.568019676208490
1.697875165939330
1.76794228553772
1.706827688217160
1.775678205490110
1.8413629055023100
1.9648303508758500
1.989204263687130
2.0140087604522700
2.10082106590271
2.17428936958313
2.2761438846588100
2.351605749130240
2.3719653606414700
2.456006479263300
2.5506714820861800
2.6208902835845900
2.626985692977900
2.6934515953063900
2.7512850761413500
2.7628023624420100
2.775140476226800
2.8419356822967500
2.9476415157318100
2.9943463802337600
3.099823904037470
3.14219560623169
