arpe
0.25315391084945377
0.2678111587982833
0.28367346938775495
0.3204923638021419
0.3636537359067452
0.38980558732233206
0.4172537742631189
0.44236719958741505
0.46635404454865076
0.4925405405405394
0.5230396119644289
0.5512820512820489
0.5862628447809596
0.6356696738376111
0.6910220878474826
0.7457751653196157
0.8028359754640301
0.8620582039478805
0.9225821272685498
0.9829768002410361
1.0433847522990194
1.10863998829468
1.1788582591708254
1.2498390673056268
1.3231465761177115
1.3936192541803658
1.46349733582451
1.5382876712328755
1.6129579375848015
1.690261920752181
1.7657861467828846
1.8407622313068686
1.9142558610331069
1.980856292846978
2.0514234419081796
2.124872902897813
2.194166194166192
2.259363295880146
2.3240534521158116
2.39096038268122
2.4476097916540125
2.510476878612713
2.5714115189495645
2.627765290429431
2.6838986034502987
2.73823512302949
2.7941719561454117
2.8512902672083293
2.9093386318478553
2.966831850433605
