aav
0.014315397292375565
-0.046090976893901826
-0.08858577758073807
-0.11669383943080902
-0.16230152249336244
-0.23246546983718872
-0.2489534616470337
-0.3084415555000305
-0.340952630341053
-0.3279162347316742
-0.24380876421928405
-0.262985597550869
-0.32045336365699767
-0.17398152351379395
-0.19701667428016661
-0.03983027189970016
-0.2014768585562706
-0.17953067421913146
-0.02770850360393524
0.025586384534835815
-0.0005138099193572998
0.11643366515636444
0.1764256775379181
0.19220852255821227
0.16198207139968873
0.16128183603286744
0.15254395604133605
0.3423137664794922
0.35798212289810183
0.2903794288635254
0.22050430178642272
0.11116396188735962
0.25379649102687835
0.49241823554039
0.3863756775856018
0.4387973189353943
0.36422942876815795
0.41148551404476164
0.4772480815649033
0.6265829682350159
0.5731374740600585
0.3071825742721558
0.3568332552909851
0.5201656222343445
0.6011522293090821
0.5898563176393509
0.779560923576355
0.8509967237710953
0.4453356504440308
0.8108929991722107
