aav
0.017008983343839646
0.03294506631791592
0.030235932022333146
0.025091736018657683
0.04755309969186783
0.09779475033283233
0.17818136811256408
0.3363202169537544
0.5169621780514717
0.5325994402170181
0.5229926496744156
0.4889664679765701
0.4442495584487915
0.45336878299713135
0.48473235964775085
0.4709974378347397
0.5691989541053772
0.5767994344234466
0.7184277504682541
0.776085588335991
0.7961081862449646
0.8585425615310669
0.9262959480285644
0.9569730818271637
1.08661390542984
1.0057320475578309
1.0330170452594758
1.1143277734518051
1.3045086145401001
1.279004442691803
1.4842800617218017
1.5102778434753418
1.5343065977096559
1.5385629415512085
1.5743407726287843
1.595517110824585
1.692674160003662
1.7356484651565553
1.7425049543380736
1.78911874294281
1.8353426933288576
1.8379671573638915
1.8302536487579347
1.877080464363098
2.0007951736450197
2.0306450843811036
2.0558759689331056
2.0548559188842773
2.0926007270812987
2.1327996253967284
