arpe
0.2800702370500444
0.2639484978540781
0.25629420084865695
0.2560458209588468
0.2591079332652368
0.2776487663280116
0.31212903225806404
0.3524976437323272
0.38913633894622374
0.41387943120368437
0.44617550445800025
0.47690265486725625
0.5128118678354686
0.5531019978969512
0.5984055025793348
0.6441332323996979
0.6909211300765163
0.7408790577420294
0.7973192239858918
0.854222961269315
0.9091839519650667
0.9660400242571267
1.026025026624068
1.0843532043689954
1.1455704436060892
1.2037299035369793
1.2610796719018251
1.318756685333165
1.3783564886922932
1.4379125285300103
1.4953590620420127
1.550661591444625
1.607230502184712
1.662398482423378
1.71410978184377
1.7675782384021352
1.8175648472997041
1.8674115031636522
1.924303239301258
1.9787591772683935
2.0335667444703756
2.085440423070561
2.135450774939961
2.185341561112909
2.236822329575947
2.290097480424009
2.343441280574776
2.40006290297216
2.4495346055847262
2.499896768865484
