arpe
0.2632933104631219
0.2705984388551601
0.26682001150086265
0.2628205128205125
0.26882827243094903
0.30349442379182184
0.34478168264110687
0.3853711790393003
0.4137165686383298
0.43913934426229395
0.4702495201535493
0.503899873027387
0.5393840048313324
0.580397022332504
0.6253692025225495
0.6655366361044739
0.7147784359301167
0.7699478822579437
0.8246599006693998
0.883557760453577
0.9432946441057175
1.005176697956928
1.0678578735592978
1.1154542406972823
1.1732565070534446
1.2153388003193462
1.2672555279990254
1.3214073058783125
1.378481248294652
1.4316512387423956
1.4859114323444924
1.5420695355033451
1.59231715604546
1.6465458303409344
1.704140078456645
1.7616172523562503
1.820937003849586
1.8543079014707324
1.9004930413390653
1.9534440809214424
2.0054648764246177
2.0608588593032953
2.1171169702564097
2.1709361317903646
2.2229372486535794
2.266104287236096
2.313312000431349
2.357771150818014
2.4032206352187897
2.429992868806578
